#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;1251;0.7957957957957958;0.16250484718953184;0.40311889956876473;0.5065607304015043;0.0;1.0
queue occupancy/time;626;0.343687374749499;0.5181515335279778;0.7198274331587938;2.094425009599056;0.0;3.0
