#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;197;0.9762052783571314;0.023228532864806972;0.15240909705397174;0.1561240247650197;0.0;1.0
queue occupancy/time;105;7.176542010684798;23.105994971239802;4.80686956045614;0.669803026764064;0.0;17.0
