#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;182;0.872588343828968;0.11117792604278676;0.3334335406685817;0.38212009480376063;0.0;1.0
queue occupancy/time;99;8.662586412754472;31.525621504354717;5.614768161229342;0.6481630189526727;0.0;19.0
