#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX; COV; CORR
waiting time/customer (lag=0);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.3034169550173011;1.0000000000000002
waiting time/customer (lag=1);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.14105187729174204;0.46487803321241283
waiting time/customer (lag=2);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.07113741218412498;0.23445430786842045
waiting time/customer (lag=3);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.01631288261911099;-0.05376391249520258
waiting time/customer (lag=4);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.06858239619377161;-0.22603349964362077
waiting time/customer (lag=5);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.08843096061954195;-0.2914502935885688
waiting time/customer (lag=6);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.08591221118428397;-0.2831490124847677
waiting time/customer (lag=7);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.05052399455442735;-0.16651671476811977
waiting time/customer (lag=8);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.04728950403690887;-0.1558564979805179
waiting time/customer (lag=9);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.023851240396457685;0.07860879229737729
waiting time/customer (lag=10);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.011238217396492067;0.037038857620370146
waiting time/customer (lag=11);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.008244551690645297;0.02717234997686661
waiting time/customer (lag=12);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.012713173504695982;-0.04190001018226246
waiting time/customer (lag=13);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.07079663416168608;-0.23333117345947002
waiting time/customer (lag=14);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.038438741509675765;-0.12668620152583088
waiting time/customer (lag=15);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.014008128223542474;0.04616791511451205
waiting time/customer (lag=16);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.030010646792653726;0.09890893141071334
waiting time/customer (lag=17);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;0.015787197231833933;0.052031361368496155
waiting time/customer (lag=18);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.010475778546712798;-0.03452601568068423
waiting time/customer (lag=19);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.05821887578560834;-0.19187746374387238
waiting time/customer (lag=20);68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0;-0.06628460207612454;-0.21846044191019234
