#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
service time/customer;68;1.2058823529411764;0.2554872695346797;0.5054574853879203;0.41915986593144616;1.0;4.0
waiting time/customer;68;0.4264705882352941;0.307945566286216;0.554928433481486;1.3012114991979673;0.0;2.0
