#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
service time/customer;62;1.2903225806451613;0.43892120571126386;0.6625112872331036;0.5134462476056553;1.0;4.0
waiting time/customer;62;0.6129032258064516;0.7985193019566369;0.8935990722671084;1.4579774336989664;0.0;4.0
