#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
service time/customer;6316;1.2628245725142495;0.3423137307405141;0.5850758333246333;0.46330729228665796;1.0;5.0
waiting time/customer;6316;1.0647561747941736;2.8301686024559274;1.682310495258211;1.5799959982231762;0.0;13.0
