#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
service time/customer;61;1.4098360655737705;0.5459016393442624;0.7388515678702066;0.5240691353497977;1.0;4.0
waiting time/customer;61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0
