#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX; COV; CORR
waiting time/customer (lag=0);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;1.5119591507659234;1.0
waiting time/customer (lag=1);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;1.112631013168503;0.7358869534305011
waiting time/customer (lag=2);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;0.9745648836880918;0.6445709086746159
waiting time/customer (lag=3);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;0.7418565643273498;0.4906591318631476
waiting time/customer (lag=4);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;0.5185269004276345;0.3429503370940682
waiting time/customer (lag=5);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;0.3267410834261143;0.21610443857599915
waiting time/customer (lag=6);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;0.1422882411863868;0.0941085221213198
waiting time/customer (lag=7);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.019852289806603213;-0.013130176034548621
waiting time/customer (lag=8);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.021083802791905252;-0.013944690755186532
waiting time/customer (lag=9);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.06492258077853354;-0.04293937488036318
waiting time/customer (lag=10);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.043299555780387924;-0.028638046046715864
waiting time/customer (lag=11);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.03654931470034937;-0.02417348027017419
waiting time/customer (lag=12);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.029523553576227567;-0.019526687319079767
waiting time/customer (lag=13);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.0638717190719341;-0.04224434174665247
waiting time/customer (lag=14);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.08293926935678464;-0.054855496138747885
waiting time/customer (lag=15);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.23327062617575925;-0.15428368290081765
waiting time/customer (lag=16);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.318880826540058;-0.21090571552711618
waiting time/customer (lag=17);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.38565512692091575;-0.2550698057719032
waiting time/customer (lag=18);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.4090235808078599;-0.2705255499797452
waiting time/customer (lag=19);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.4198436160274376;-0.2776818512687691
waiting time/customer (lag=20);61;0.7868852459016393;1.5371584699453553;1.2398219509047883;1.5756070626081684;0.0;4.0;-0.4016032931089859;-0.2656178197046812
