#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;118;0.84375;0.1318359375;0.3630921887069453;0.4303314829119352;0.0;1.0
queue occupancy/time;60;0.7916666666666666;1.1857638888888888;1.0889278621143317;1.3754878258286296;0.0;3.0
