#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;195;0.8578943157726309;0.12191165873764043;0.34915850088124795;0.4069947713393942;0.0;1.0
queue occupancy/time;99;2.53887445192491;6.873369630228831;2.621711202674473;1.0326273521271438;0.0;9.0
