#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX; COV; CORR
waiting time/customer (lag=0);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;8.55763313609468;1.0000000000000004
waiting time/customer (lag=1);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;8.028184171597633;0.9381313786093594
waiting time/customer (lag=2);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;7.580584202122664;0.8858272002978275
waiting time/customer (lag=3);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;7.13120061080359;0.8333145973184302
waiting time/customer (lag=4);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;6.714498011446311;0.7846209231762545
waiting time/customer (lag=5);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;6.198777120315582;0.7243564922373418
waiting time/customer (lag=6);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;5.906512887373385;0.6902040311193868
waiting time/customer (lag=7);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;5.636796572128135;0.6586864010742716
waiting time/customer (lag=8);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;5.236698847710994;0.6119330852854007
waiting time/customer (lag=9);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;4.935224006762469;0.5767043209583866
waiting time/customer (lag=10);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;4.4955137170521775;0.525322089128926
waiting time/customer (lag=11);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;3.7597457812842414;0.4393441178760349
waiting time/customer (lag=12);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;2.822337836329128;0.3298035556613166
waiting time/customer (lag=13);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;2.062485207100592;0.24101117380241174
waiting time/customer (lag=14);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;1.192291449124029;0.13932490796960453
waiting time/customer (lag=15);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;0.08513609467455652;0.009948556256223068
waiting time/customer (lag=16);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;-0.9811810167854123;-0.11465565316734058
waiting time/customer (lag=17);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;-1.941607495069033;-0.22688604012243233
waiting time/customer (lag=18);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;-2.6852927105627584;-0.3137891830436899
waiting time/customer (lag=19);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;-3.3067970156933346;-0.3864149073820206
waiting time/customer (lag=20);65;5.107692307692307;8.691346153846155;2.9481089114627625;0.5771899977261433;0.0;10.0;-3.686863905325442;-0.4308275251687131
