#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX; COV; CORR
waiting time/customer (lag=0);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;94.44438378131714;1.000000000000012
waiting time/customer (lag=1);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;93.74896603236847;0.9926367485169073
waiting time/customer (lag=2);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;93.08086320369028;0.9855627140224352
waiting time/customer (lag=3);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;92.45187959698983;0.9789028833208357
waiting time/customer (lag=4);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;91.85244853017385;0.9725559620660584
waiting time/customer (lag=5);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;91.25630410229999;0.9662438405400796
waiting time/customer (lag=6);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;90.69663371221753;0.9603179149564222
waiting time/customer (lag=7);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;90.1481662080561;0.9545106082410604
waiting time/customer (lag=8);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;89.60368678635896;0.948745528308326
waiting time/customer (lag=9);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;89.07036712695071;0.9430986106404301
waiting time/customer (lag=10);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;88.55706767880156;0.9376636718161409
waiting time/customer (lag=11);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;88.02478199550158;0.9320277021376
waiting time/customer (lag=12);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;87.50941481814839;0.9265708696959111
waiting time/customer (lag=13);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;87.030480928301;0.9214998017226546
waiting time/customer (lag=14);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;86.53509800874131;0.9162545674405744
waiting time/customer (lag=15);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;86.0555933577118;0.911177456109743
waiting time/customer (lag=16);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;85.57398235658071;0.906078042234099
waiting time/customer (lag=17);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;85.08192918004964;0.9008680640773205
waiting time/customer (lag=18);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;84.58016896567247;0.8955553054538009
waiting time/customer (lag=19);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;84.1046911129122;0.8905208308379124
waiting time/customer (lag=20);6334;8.67445532049258;94.45929683733706;9.719017277345332;1.120418160940327;0.0;54.0;83.6208269827199;0.8853975602862968
