#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;12674;0.9476947694769476;0.04956939338298272;0.22264185002596146;0.23492991329776158;0.0;1.0
queue occupancy/time;6340;5.2024202420242025;38.746304773491644;6.224652984182463;1.1964917662554153;0.0;39.0
