#histogram type: continuous-time histogram
#queue_occupancy_time
#(lowerBound+upperBound)/2 ; probability
-5,55;0,0
-16,65;0,0
-27,75;0,0
-38,85;0,0
-49,949999999999996;0,0
-61,05;0,0
-72,14999999999999;0,0
-83,25;0,0
-94,35;0,0
-105,45;1,0
