#histogram type: continuous-time histogram
#queue_occupancy_time
#lowerBound ; upperBound ; probability density
0,0;91,0;0,0011012090220011012
91,0;182,0;0,0011001100110011
182,0;273,0;0,0011001100110011
273,0;364,0;0,0011001100110011
364,0;455,0;0,0011001100110011
455,0;546,0;0,0011001100110011
546,0;637,0;0,0011001100110011
637,0;728,0;0,0011001100110011
728,0;819,0;0,0011001100110011
819,0;910,0;0,001086921879001087
