#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
service_time_customer;9090;11000.0;0.0;0.0;0.0;11000.0;11000.0
waiting_time_customer;9090;4544500.0;6.885674916666668E12;2624056.957588129;0.577413787564777;0.0;9089000.0
